"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
3,"01092000","JJA",0.448274,"OK"
3,"01092000","Annual",0.739512,"OK"
1,"01094400","SON",0.533652,"OK"
1,"01094400","DJF",0.106688,"OK"
1,"01094400","MAM",0.392068,"OK"
1,"01094400","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01094400","Annual",0.350006,"OK"
2,"01094400","SON",0.490441,"OK"
2,"01094400","DJF",0.548274,"OK"
2,"01094400","MAM",0.446137,"OK"
2,"01094400","JJA",0.406181,"OK"
2,"01094400","Annual",0.553165,"OK"
3,"01094400","SON",0.729153,"OK"
3,"01094400","DJF",0.558457,"OK"
3,"01094400","MAM",0.336331,"OK"
3,"01094400","JJA",0.408163,"OK"
3,"01094400","Annual",0.643711,"OK"
1,"01094500","SON",0.435206,"OK"
1,"01094500","DJF",0.293434,"OK"
1,"01094500","MAM",0.458689,"OK"
1,"01094500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01094500","Annual",0.442124,"OK"
2,"01094500","SON",0.497134,"OK"
2,"01094500","DJF",0.527543,"OK"
2,"01094500","MAM",0.501099,"OK"
2,"01094500","JJA",0.203886,"OK"
2,"01094500","Annual",0.553162,"OK"
3,"01094500","SON",0.698147,"OK"
3,"01094500","DJF",0.618154,"OK"
3,"01094500","MAM",0.494524,"OK"
3,"01094500","JJA",0.336936,"OK"
3,"01094500","Annual",0.700066,"OK"
1,"01096000","SON",0.356169,"OK"
1,"01096000","DJF",-0.104835,"OK"
1,"01096000","MAM",0.41739,"OK"
1,"01096000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01096000","Annual",0.434836,"OK"
2,"01096000","SON",0.622415,"OK"
2,"01096000","DJF",0.423297,"OK"
2,"01096000","MAM",0.508877,"OK"
2,"01096000","JJA",0.31427,"OK"
2,"01096000","Annual",0.602288,"OK"
3,"01096000","SON",0.63548,"OK"
3,"01096000","DJF",0.655271,"OK"
3,"01096000","MAM",0.51077,"OK"
3,"01096000","JJA",0.34839,"OK"
3,"01096000","Annual",0.73339,"OK"
1,"01096500","SON",0.526956,"OK"
1,"01096500","DJF",0.064387,"OK"
1,"01096500","MAM",0.524705,"OK"
1,"01096500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01096500","Annual",0.478446,"OK"
2,"01096500","SON",0.501913,"OK"
2,"01096500","DJF",0.588097,"OK"
2,"01096500","MAM",0.599084,"OK"
2,"01096500","JJA",0.446047,"OK"
2,"01096500","Annual",0.692959,"OK"
3,"01096500","SON",0.676536,"OK"
3,"01096500","DJF",0.632007,"OK"
3,"01096500","MAM",0.512814,"OK"
3,"01096500","JJA",0.517497,"OK"
3,"01096500","Annual",0.725899,"OK"
1,"010965852","SON",0.630391,"OK"
1,"010965852","DJF",NA,"all.modeled.values.are.the.same"
1,"010965852","MAM",0.478151,"OK"
1,"010965852","JJA",NA,"nyr.Nevents.over.zero<5"
1,"010965852","Annual",0.44399,"OK"
2,"010965852","SON",0.627851,"OK"
2,"010965852","DJF",0.463797,"OK"
2,"010965852","MAM",0.449059,"OK"
2,"010965852","JJA",NA,"nyr.Nevents.over.zero<5"
2,"010965852","Annual",0.445437,"OK"
3,"010965852","SON",0.801491,"OK"
3,"010965852","DJF",0.435764,"OK"
3,"010965852","MAM",0.262187,"OK"
3,"010965852","JJA",0.433482,"OK"
3,"010965852","Annual",0.629363,"OK"
1,"01097000","SON",0.526229,"OK"
1,"01097000","DJF",0.349153,"OK"
1,"01097000","MAM",0.381722,"OK"
1,"01097000","JJA",0.394019,"OK"
1,"01097000","Annual",0.609568,"OK"
2,"01097000","SON",0.460228,"OK"
2,"01097000","DJF",0.643052,"OK"
2,"01097000","MAM",0.664037,"OK"
2,"01097000","JJA",0.543201,"OK"
2,"01097000","Annual",0.679414,"OK"
3,"01097000","SON",0.619198,"OK"
3,"01097000","DJF",0.648155,"OK"
3,"01097000","MAM",0.493518,"OK"
3,"01097000","JJA",0.508376,"OK"
3,"01097000","Annual",0.725434,"OK"
1,"01097300","SON",NA,"nyr.Nevents.over.zero<5"
1,"01097300","DJF",0.575577,"OK"
1,"01097300","MAM",0.601472,"OK"
1,"01097300","JJA",0.390255,"OK"
1,"01097300","Annual",0.672419,"OK"
2,"01097300","SON",0.60332,"OK"
2,"01097300","DJF",0.765397,"OK"
2,"01097300","MAM",0.660264,"OK"
2,"01097300","JJA",0.726115,"OK"
2,"01097300","Annual",0.825514,"OK"
3,"01097300","SON",0.557181,"OK"
3,"01097300","DJF",0.728463,"OK"
3,"01097300","MAM",0.506922,"OK"
3,"01097300","JJA",0.54496,"OK"
3,"01097300","Annual",0.790473,"OK"
1,"01098530","SON",NA,"nyr.Nevents.over.zero<5"
1,"01098530","DJF",0.408248,"OK"
1,"01098530","MAM",0.501535,"OK"
1,"01098530","JJA",0.571772,"OK"
1,"01098530","Annual",0.607606,"OK"
2,"01098530","SON",0.606796,"OK"
2,"01098530","DJF",0.410595,"OK"
2,"01098530","MAM",0.651596,"OK"
2,"01098530","JJA",0.675887,"OK"
2,"01098530","Annual",0.672256,"OK"
3,"01098530","SON",0.659362,"OK"
3,"01098530","DJF",0.551707,"OK"
3,"01098530","MAM",0.466187,"OK"
3,"01098530","JJA",0.702166,"OK"
3,"01098530","Annual",0.762718,"OK"
1,"01099500","SON",0.507578,"OK"
1,"01099500","DJF",0.337543,"OK"
1,"01099500","MAM",0.477883,"OK"
1,"01099500","JJA",0.362099,"OK"
1,"01099500","Annual",0.713489,"OK"
2,"01099500","SON",0.587786,"OK"
2,"01099500","DJF",0.732862,"OK"
2,"01099500","MAM",0.644221,"OK"
2,"01099500","JJA",0.483513,"OK"
2,"01099500","Annual",0.695923,"OK"
3,"01099500","SON",0.750419,"OK"
3,"01099500","DJF",0.616296,"OK"
3,"01099500","MAM",0.393212,"OK"
3,"01099500","JJA",0.470189,"OK"
3,"01099500","Annual",0.756921,"OK"
1,"01100000","SON",0.394019,"OK"
1,"01100000","DJF",0.378838,"OK"
1,"01100000","MAM",0.406364,"OK"
1,"01100000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01100000","Annual",0.613602,"OK"
2,"01100000","SON",0.376324,"OK"
2,"01100000","DJF",0.490715,"OK"
2,"01100000","MAM",0.552669,"OK"
2,"01100000","JJA",0.421637,"OK"
2,"01100000","Annual",0.659704,"OK"
3,"01100000","SON",0.619483,"OK"
3,"01100000","DJF",0.526231,"OK"
3,"01100000","MAM",0.432179,"OK"
3,"01100000","JJA",0.405859,"OK"
3,"01100000","Annual",0.797411,"OK"
1,"01100600","SON",NA,"nyr.Nevents.over.zero<5"
1,"01100600","DJF",0.525582,"OK"
1,"01100600","MAM",0.607324,"OK"
1,"01100600","JJA",0.431236,"OK"
1,"01100600","Annual",0.724969,"OK"
2,"01100600","SON",0.460589,"OK"
2,"01100600","DJF",0.656,"OK"
2,"01100600","MAM",0.757734,"OK"
2,"01100600","JJA",0.520215,"OK"
2,"01100600","Annual",0.775564,"OK"
3,"01100600","SON",0.623895,"OK"
3,"01100600","DJF",0.543475,"OK"
3,"01100600","MAM",0.712534,"OK"
3,"01100600","JJA",0.533815,"OK"
3,"01100600","Annual",0.798616,"OK"
1,"01101000","SON",NA,"nyr.Nevents.over.zero<5"
1,"01101000","DJF",0.242909,"OK"
1,"01101000","MAM",0.484477,"OK"
1,"01101000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01101000","Annual",0.547173,"OK"
2,"01101000","SON",0.576281,"OK"
2,"01101000","DJF",0.610108,"OK"
2,"01101000","MAM",0.504994,"OK"
2,"01101000","JJA",0.293803,"OK"
2,"01101000","Annual",0.686006,"OK"
3,"01101000","SON",0.68853,"OK"
3,"01101000","DJF",0.614977,"OK"
3,"01101000","MAM",0.429143,"OK"
3,"01101000","JJA",0.551826,"OK"
3,"01101000","Annual",0.744834,"OK"
1,"01101500","SON",0.619081,"OK"
1,"01101500","DJF",0.504979,"OK"
1,"01101500","MAM",0.559756,"OK"
1,"01101500","JJA",0.434789,"OK"
1,"01101500","Annual",0.636594,"OK"
2,"01101500","SON",0.539264,"OK"
2,"01101500","DJF",0.598687,"OK"
2,"01101500","MAM",0.50888,"OK"
2,"01101500","JJA",0.508925,"OK"
2,"01101500","Annual",0.649258,"OK"
3,"01101500","SON",0.567434,"OK"
3,"01101500","DJF",0.705612,"OK"
3,"01101500","MAM",0.372062,"OK"
3,"01101500","JJA",0.696286,"OK"
3,"01101500","Annual",0.775716,"OK"
1,"01102000","SON",0.434789,"OK"
1,"01102000","DJF",0.337543,"OK"
1,"01102000","MAM",0.523309,"OK"
1,"01102000","JJA",0.515629,"OK"
1,"01102000","Annual",0.657186,"OK"
2,"01102000","SON",0.4622,"OK"
2,"01102000","DJF",0.648364,"OK"
2,"01102000","MAM",0.519059,"OK"
2,"01102000","JJA",0.590416,"OK"
2,"01102000","Annual",0.684994,"OK"
3,"01102000","SON",0.643026,"OK"
3,"01102000","DJF",0.639916,"OK"
3,"01102000","MAM",0.414804,"OK"
3,"01102000","JJA",0.654253,"OK"
3,"01102000","Annual",0.736148,"OK"
1,"01102500","SON",0.461286,"OK"
1,"01102500","DJF",0.498365,"OK"
1,"01102500","MAM",0.276803,"OK"
1,"01102500","JJA",0.491932,"OK"
1,"01102500","Annual",0.581966,"OK"
2,"01102500","SON",0.356699,"OK"
2,"01102500","DJF",0.574568,"OK"
2,"01102500","MAM",0.670746,"OK"
2,"01102500","JJA",0.685869,"OK"
2,"01102500","Annual",0.694141,"OK"
3,"01102500","SON",0.593432,"OK"
3,"01102500","DJF",0.485514,"OK"
3,"01102500","MAM",0.561909,"OK"
3,"01102500","JJA",0.693007,"OK"
3,"01102500","Annual",0.709552,"OK"
1,"01103500","SON",0.434789,"OK"
1,"01103500","DJF",0.573032,"OK"
1,"01103500","MAM",0.516579,"OK"
1,"01103500","JJA",0.336175,"OK"
1,"01103500","Annual",0.640067,"OK"
2,"01103500","SON",0.447926,"OK"
2,"01103500","DJF",0.59635,"OK"
2,"01103500","MAM",0.526016,"OK"
2,"01103500","JJA",0.467148,"OK"
2,"01103500","Annual",0.581423,"OK"
3,"01103500","SON",0.731484,"OK"
3,"01103500","DJF",0.733412,"OK"
3,"01103500","MAM",0.556675,"OK"
3,"01103500","JJA",0.553029,"OK"
3,"01103500","Annual",0.670126,"OK"
1,"01104000","SON",0.505538,"OK"
1,"01104000","DJF",0.439431,"OK"
1,"01104000","MAM",0.360582,"OK"
1,"01104000","JJA",0.362099,"OK"
1,"01104000","Annual",0.739718,"OK"
2,"01104000","SON",0.577943,"OK"
2,"01104000","DJF",0.56805,"OK"
2,"01104000","MAM",0.510658,"OK"
2,"01104000","JJA",0.5338,"OK"
2,"01104000","Annual",0.647142,"OK"
3,"01104000","SON",0.65196,"OK"
3,"01104000","DJF",0.619981,"OK"
3,"01104000","MAM",0.53893,"OK"
3,"01104000","JJA",0.498694,"OK"
3,"01104000","Annual",0.638829,"OK"
1,"01104200","SON",NA,"nyr.Nevents.over.zero<5"
1,"01104200","DJF",0.495676,"OK"
1,"01104200","MAM",0.580546,"OK"
1,"01104200","JJA",0.5581,"OK"
1,"01104200","Annual",0.718865,"OK"
2,"01104200","SON",0.474712,"OK"
2,"01104200","DJF",0.54754,"OK"
2,"01104200","MAM",0.625177,"OK"
2,"01104200","JJA",0.675941,"OK"
2,"01104200","Annual",0.515423,"OK"
3,"01104200","SON",0.606988,"OK"
3,"01104200","DJF",0.628471,"OK"
3,"01104200","MAM",0.522366,"OK"
3,"01104200","JJA",0.634162,"OK"
3,"01104200","Annual",0.674024,"OK"
1,"01104500","SON",-0.034766,"OK"
1,"01104500","DJF",0.595121,"OK"
1,"01104500","MAM",0.605892,"OK"
1,"01104500","JJA",0.362099,"OK"
1,"01104500","Annual",0.573447,"OK"
2,"01104500","SON",0.313582,"OK"
2,"01104500","DJF",0.59537,"OK"
2,"01104500","MAM",0.61732,"OK"
2,"01104500","JJA",0.467148,"OK"
2,"01104500","Annual",0.59665,"OK"
3,"01104500","SON",0.690868,"OK"
3,"01104500","DJF",0.742956,"OK"
3,"01104500","MAM",0.480365,"OK"
3,"01104500","JJA",0.513274,"OK"
3,"01104500","Annual",0.69373,"OK"
1,"01105000","SON",0.304964,"OK"
1,"01105000","DJF",0.438215,"OK"
1,"01105000","MAM",0.596342,"OK"
1,"01105000","JJA",0.471166,"OK"
1,"01105000","Annual",0.670637,"OK"
2,"01105000","SON",0.480781,"OK"
2,"01105000","DJF",0.460914,"OK"
2,"01105000","MAM",0.577247,"OK"
2,"01105000","JJA",0.536002,"OK"
2,"01105000","Annual",0.64543,"OK"
3,"01105000","SON",0.54331,"OK"
3,"01105000","DJF",0.626557,"OK"
3,"01105000","MAM",0.557872,"OK"
3,"01105000","JJA",0.586446,"OK"
3,"01105000","Annual",0.665668,"OK"
1,"01105500","SON",-0.03686,"OK"
1,"01105500","DJF",0.458549,"OK"
1,"01105500","MAM",0.549257,"OK"
1,"01105500","JJA",0.567915,"OK"
1,"01105500","Annual",0.671959,"OK"
2,"01105500","SON",0.306584,"OK"
2,"01105500","DJF",0.581017,"OK"
2,"01105500","MAM",0.683119,"OK"
2,"01105500","JJA",0.629839,"OK"
2,"01105500","Annual",0.775374,"OK"
3,"01105500","SON",0.626363,"OK"
3,"01105500","DJF",0.638454,"OK"
3,"01105500","MAM",0.633899,"OK"
3,"01105500","JJA",0.651995,"OK"
3,"01105500","Annual",0.733409,"OK"
1,"01105600","SON",0.42225,"OK"
1,"01105600","DJF",0.450247,"OK"
1,"01105600","MAM",0.670272,"OK"
1,"01105600","JJA",0.277189,"OK"
1,"01105600","Annual",0.506998,"OK"
2,"01105600","SON",0.391666,"OK"
2,"01105600","DJF",0.372559,"OK"
2,"01105600","MAM",0.706229,"OK"
2,"01105600","JJA",0.516839,"OK"
2,"01105600","Annual",0.600597,"OK"
3,"01105600","SON",0.546382,"OK"
3,"01105600","DJF",0.637123,"OK"
3,"01105600","MAM",0.586979,"OK"
3,"01105600","JJA",0.575427,"OK"
3,"01105600","Annual",0.713987,"OK"
1,"01105730","SON",NA,"nyr.Nevents.over.zero<5"
1,"01105730","DJF",0.523194,"OK"
1,"01105730","MAM",0.601711,"OK"
1,"01105730","JJA",0.510991,"OK"
1,"01105730","Annual",0.566675,"OK"
2,"01105730","SON",0.429437,"OK"
2,"01105730","DJF",0.489603,"OK"
2,"01105730","MAM",0.589824,"OK"
2,"01105730","JJA",0.705614,"OK"
2,"01105730","Annual",0.690871,"OK"
3,"01105730","SON",0.64517,"OK"
3,"01105730","DJF",0.676813,"OK"
3,"01105730","MAM",0.691122,"OK"
3,"01105730","JJA",0.640681,"OK"
3,"01105730","Annual",0.742974,"OK"
1,"01105870","SON",-0.04219,"OK"
1,"01105870","DJF",0.495695,"OK"
1,"01105870","MAM",0.557099,"OK"
1,"01105870","JJA",0.691476,"OK"
1,"01105870","Annual",0.706447,"OK"
2,"01105870","SON",0.614515,"OK"
2,"01105870","DJF",0.453095,"OK"
2,"01105870","MAM",0.708727,"OK"
2,"01105870","JJA",0.656389,"OK"
2,"01105870","Annual",0.790015,"OK"
3,"01105870","SON",0.735558,"OK"
3,"01105870","DJF",0.62753,"OK"
3,"01105870","MAM",0.707937,"OK"
3,"01105870","JJA",0.612334,"OK"
3,"01105870","Annual",0.818917,"OK"
1,"011058837","SON",0.361672,"OK"
1,"011058837","DJF",-0.072063,"OK"
1,"011058837","MAM",0.174603,"OK"
1,"011058837","JJA",NA,"nyr.Nevents.over.zero<5"
1,"011058837","Annual",0.458536,"OK"
2,"011058837","SON",0.542076,"OK"
2,"011058837","DJF",NA,"all.modeled.values.are.the.same"
2,"011058837","MAM",0.45438,"OK"
2,"011058837","JJA",0.474617,"OK"
2,"011058837","Annual",0.621598,"OK"
3,"011058837","SON",0.587353,"OK"
3,"011058837","DJF",NA,"all.modeled.values.are.the.same"
3,"011058837","MAM",0.462646,"OK"
3,"011058837","JJA",0.666714,"OK"
3,"011058837","Annual",0.69287,"OK"
1,"01109000","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109000","DJF",0.410345,"OK"
1,"01109000","MAM",0.607354,"OK"
1,"01109000","JJA",0.568495,"OK"
1,"01109000","Annual",0.621836,"OK"
2,"01109000","SON",0.45977,"OK"
2,"01109000","DJF",0.487769,"OK"
2,"01109000","MAM",0.589675,"OK"
2,"01109000","JJA",0.492177,"OK"
2,"01109000","Annual",0.64004,"OK"
3,"01109000","SON",0.674784,"OK"
3,"01109000","DJF",0.658198,"OK"
3,"01109000","MAM",0.63102,"OK"
3,"01109000","JJA",0.617063,"OK"
3,"01109000","Annual",0.767582,"OK"
1,"01109060","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109060","DJF",0.388513,"OK"
1,"01109060","MAM",0.557487,"OK"
1,"01109060","JJA",0.455498,"OK"
1,"01109060","Annual",0.57626,"OK"
2,"01109060","SON",0.503869,"OK"
2,"01109060","DJF",0.67305,"OK"
2,"01109060","MAM",0.632894,"OK"
2,"01109060","JJA",0.713506,"OK"
2,"01109060","Annual",0.709154,"OK"
3,"01109060","SON",0.693773,"OK"
3,"01109060","DJF",0.694984,"OK"
3,"01109060","MAM",0.683432,"OK"
3,"01109060","JJA",0.592989,"OK"
3,"01109060","Annual",0.789139,"OK"
1,"01109070","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109070","DJF",0.462948,"OK"
1,"01109070","MAM",0.451197,"OK"
1,"01109070","JJA",0.447371,"OK"
1,"01109070","Annual",0.444131,"OK"
2,"01109070","SON",0.470966,"OK"
2,"01109070","DJF",0.640394,"OK"
2,"01109070","MAM",0.598391,"OK"
2,"01109070","JJA",0.409573,"OK"
2,"01109070","Annual",0.641097,"OK"
3,"01109070","SON",0.602707,"OK"
3,"01109070","DJF",0.643734,"OK"
3,"01109070","MAM",0.66504,"OK"
3,"01109070","JJA",0.687298,"OK"
3,"01109070","Annual",0.725953,"OK"
1,"01109403","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109403","DJF",0.302059,"OK"
1,"01109403","MAM",0.476163,"OK"
1,"01109403","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01109403","Annual",0.588967,"OK"
2,"01109403","SON",0.645894,"OK"
2,"01109403","DJF",0.508303,"OK"
2,"01109403","MAM",0.539329,"OK"
2,"01109403","JJA",0.467499,"OK"
2,"01109403","Annual",0.555742,"OK"
3,"01109403","SON",0.415202,"OK"
3,"01109403","DJF",0.366885,"OK"
3,"01109403","MAM",0.340468,"OK"
3,"01109403","JJA",0.643893,"OK"
3,"01109403","Annual",0.665641,"OK"
1,"01110000","SON",0.7398,"OK"
1,"01110000","DJF",0.632007,"OK"
1,"01110000","MAM",0.510763,"OK"
1,"01110000","JJA",0.572583,"OK"
1,"01110000","Annual",0.590294,"OK"
2,"01110000","SON",0.632413,"OK"
2,"01110000","DJF",0.645498,"OK"
2,"01110000","MAM",0.699095,"OK"
2,"01110000","JJA",0.581925,"OK"
2,"01110000","Annual",0.707923,"OK"
3,"01110000","SON",0.55299,"OK"
3,"01110000","DJF",0.54785,"OK"
3,"01110000","MAM",0.637658,"OK"
3,"01110000","JJA",0.644075,"OK"
3,"01110000","Annual",0.768826,"OK"
1,"01111300","SON",0.555556,"OK"
1,"01111300","DJF",0.382454,"OK"
1,"01111300","MAM",0.505654,"OK"
1,"01111300","JJA",0.379926,"OK"
1,"01111300","Annual",0.53919,"OK"
2,"01111300","SON",0.528316,"OK"
2,"01111300","DJF",0.593673,"OK"
2,"01111300","MAM",0.581448,"OK"
2,"01111300","JJA",0.456338,"OK"
2,"01111300","Annual",0.689154,"OK"
3,"01111300","SON",0.475776,"OK"
3,"01111300","DJF",0.703047,"OK"
3,"01111300","MAM",0.633943,"OK"
3,"01111300","JJA",0.627235,"OK"
3,"01111300","Annual",0.703129,"OK"
1,"01111500","SON",0.293785,"OK"
1,"01111500","DJF",0.420743,"OK"
1,"01111500","MAM",0.465576,"OK"
1,"01111500","JJA",0.468274,"OK"
1,"01111500","Annual",0.750231,"OK"
2,"01111500","SON",0.720483,"OK"
2,"01111500","DJF",0.631171,"OK"
2,"01111500","MAM",0.648315,"OK"
2,"01111500","JJA",0.497401,"OK"
2,"01111500","Annual",0.724052,"OK"
3,"01111500","SON",0.682776,"OK"
3,"01111500","DJF",0.733533,"OK"
3,"01111500","MAM",0.61437,"OK"
3,"01111500","JJA",0.553999,"OK"
3,"01111500","Annual",0.745568,"OK"
1,"01112500","SON",0.344732,"OK"
1,"01112500","DJF",0.522749,"OK"
1,"01112500","MAM",0.386462,"OK"
1,"01112500","JJA",0.511313,"OK"
1,"01112500","Annual",0.677959,"OK"
2,"01112500","SON",0.666389,"OK"
2,"01112500","DJF",0.627859,"OK"
2,"01112500","MAM",0.67158,"OK"
2,"01112500","JJA",0.485772,"OK"
2,"01112500","Annual",0.727932,"OK"
3,"01112500","SON",0.710468,"OK"
3,"01112500","DJF",0.694979,"OK"
3,"01112500","MAM",0.602982,"OK"
3,"01112500","JJA",0.641862,"OK"
3,"01112500","Annual",0.770678,"OK"
1,"01114000","SON",NA,"nyr.Nevents.over.zero<5"
1,"01114000","DJF",0.254509,"OK"
1,"01114000","MAM",0.558035,"OK"
1,"01114000","JJA",0.516056,"OK"
1,"01114000","Annual",0.608635,"OK"
2,"01114000","SON",0.493643,"OK"
2,"01114000","DJF",0.566657,"OK"
2,"01114000","MAM",0.417184,"OK"
2,"01114000","JJA",0.636621,"OK"
2,"01114000","Annual",0.686993,"OK"
3,"01114000","SON",0.613879,"OK"
3,"01114000","DJF",0.507723,"OK"
3,"01114000","MAM",0.654925,"OK"
3,"01114000","JJA",0.564618,"OK"
3,"01114000","Annual",0.690333,"OK"
1,"01114500","SON",NA,"nyr.Nevents.over.zero<5"
1,"01114500","DJF",0.433728,"OK"
1,"01114500","MAM",0.590915,"OK"
1,"01114500","JJA",0.426189,"OK"
1,"01114500","Annual",0.671397,"OK"
2,"01114500","SON",0.795762,"OK"
2,"01114500","DJF",0.578079,"OK"
2,"01114500","MAM",0.512473,"OK"
2,"01114500","JJA",0.35626,"OK"
2,"01114500","Annual",0.720857,"OK"
3,"01114500","SON",0.709092,"OK"
3,"01114500","DJF",0.614266,"OK"
3,"01114500","MAM",0.576965,"OK"
3,"01114500","JJA",0.695307,"OK"
3,"01114500","Annual",0.776975,"OK"
1,"01116000","SON",0.569164,"OK"
1,"01116000","DJF",0.338787,"OK"
1,"01116000","MAM",0.546976,"OK"
1,"01116000","JJA",0.459575,"OK"
1,"01116000","Annual",0.682326,"OK"
2,"01116000","SON",0.47157,"OK"
2,"01116000","DJF",0.587475,"OK"
2,"01116000","MAM",0.693725,"OK"
2,"01116000","JJA",0.315858,"OK"
2,"01116000","Annual",0.641953,"OK"
3,"01116000","SON",0.614946,"OK"
3,"01116000","DJF",0.573145,"OK"
3,"01116000","MAM",0.655026,"OK"
3,"01116000","JJA",0.443428,"OK"
3,"01116000","Annual",0.694975,"OK"
1,"01116500","SON",0.534859,"OK"
1,"01116500","DJF",0.496169,"OK"
1,"01116500","MAM",0.517061,"OK"
1,"01116500","JJA",0.548136,"OK"
1,"01116500","Annual",0.663665,"OK"
2,"01116500","SON",0.700509,"OK"
2,"01116500","DJF",0.628789,"OK"
2,"01116500","MAM",0.602283,"OK"
2,"01116500","JJA",0.400006,"OK"
2,"01116500","Annual",0.68713,"OK"
3,"01116500","SON",0.704911,"OK"
3,"01116500","DJF",0.694126,"OK"
3,"01116500","MAM",0.565563,"OK"
3,"01116500","JJA",0.573114,"OK"
3,"01116500","Annual",0.780879,"OK"
1,"01117000","SON",0.206569,"OK"
1,"01117000","DJF",0.502254,"OK"
1,"01117000","MAM",0.4748,"OK"
1,"01117000","JJA",0.394019,"OK"
1,"01117000","Annual",0.502144,"OK"
2,"01117000","SON",0.521885,"OK"
2,"01117000","DJF",0.636842,"OK"
2,"01117000","MAM",0.654926,"OK"
2,"01117000","JJA",0.585744,"OK"
2,"01117000","Annual",0.635448,"OK"
3,"01117000","SON",0.615783,"OK"
3,"01117000","DJF",0.566441,"OK"
3,"01117000","MAM",0.620239,"OK"
3,"01117000","JJA",0.584957,"OK"
3,"01117000","Annual",0.689362,"OK"
1,"01117350","SON",0.535297,"OK"
1,"01117350","DJF",0.416786,"OK"
1,"01117350","MAM",0.574098,"OK"
1,"01117350","JJA",0.269797,"OK"
1,"01117350","Annual",0.576688,"OK"
2,"01117350","SON",0.402946,"OK"
2,"01117350","DJF",0.410513,"OK"
2,"01117350","MAM",0.743625,"OK"
2,"01117350","JJA",0.426617,"OK"
2,"01117350","Annual",0.691113,"OK"
3,"01117350","SON",0.738644,"OK"
3,"01117350","DJF",0.530658,"OK"
3,"01117350","MAM",0.561813,"OK"
3,"01117350","JJA",0.583925,"OK"
3,"01117350","Annual",0.647927,"OK"
1,"01117420","SON",NA,"nyr.Nevents.over.zero<5"
1,"01117420","DJF",0.276965,"OK"
1,"01117420","MAM",0.555904,"OK"
1,"01117420","JJA",0.504523,"OK"
1,"01117420","Annual",0.637932,"OK"
2,"01117420","SON",0.616818,"OK"
2,"01117420","DJF",0.619498,"OK"
2,"01117420","MAM",0.731967,"OK"
2,"01117420","JJA",0.691411,"OK"
2,"01117420","Annual",0.729423,"OK"
3,"01117420","SON",0.504544,"OK"
3,"01117420","DJF",0.70628,"OK"
3,"01117420","MAM",0.578997,"OK"
3,"01117420","JJA",0.857845,"OK"
3,"01117420","Annual",0.664064,"OK"
1,"01117468","SON",NA,"all.modeled.values.are.the.same"
1,"01117468","DJF",0.489,"OK"
1,"01117468","MAM",0.582853,"OK"
1,"01117468","JJA",-0.050872,"OK"
1,"01117468","Annual",0.492576,"OK"
2,"01117468","SON",0.490456,"OK"
2,"01117468","DJF",0.707929,"OK"
2,"01117468","MAM",0.721617,"OK"
2,"01117468","JJA",0.654414,"OK"
2,"01117468","Annual",0.556568,"OK"
3,"01117468","SON",0.533063,"OK"
3,"01117468","DJF",0.645068,"OK"
3,"01117468","MAM",0.696131,"OK"
3,"01117468","JJA",0.660581,"OK"
