"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
3,"01092000","MAM",0.422225,"OK"
3,"01092000","JJA",0.448274,"OK"
3,"01092000","Annual",0.731144,"OK"
1,"01094400","SON",0.533652,"OK"
1,"01094400","DJF",0.102121,"OK"
1,"01094400","MAM",0.383299,"OK"
1,"01094400","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01094400","Annual",0.29134,"OK"
2,"01094400","SON",0.490441,"OK"
2,"01094400","DJF",0.548254,"OK"
2,"01094400","MAM",0.408259,"OK"
2,"01094400","JJA",0.406181,"OK"
2,"01094400","Annual",0.509408,"OK"
3,"01094400","SON",0.668984,"OK"
3,"01094400","DJF",0.534881,"OK"
3,"01094400","MAM",0.28283,"OK"
3,"01094400","JJA",0.351784,"OK"
3,"01094400","Annual",0.569713,"OK"
1,"01094500","SON",0.342906,"OK"
1,"01094500","DJF",0.206063,"OK"
1,"01094500","MAM",0.434255,"OK"
1,"01094500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01094500","Annual",0.428974,"OK"
2,"01094500","SON",0.497134,"OK"
2,"01094500","DJF",0.51757,"OK"
2,"01094500","MAM",0.462922,"OK"
2,"01094500","JJA",-0.06577,"OK"
2,"01094500","Annual",0.540962,"OK"
3,"01094500","SON",0.681899,"OK"
3,"01094500","DJF",0.584849,"OK"
3,"01094500","MAM",0.461037,"OK"
3,"01094500","JJA",0.336936,"OK"
3,"01094500","Annual",0.686965,"OK"
1,"01096000","SON",0.356169,"OK"
1,"01096000","DJF",-0.104814,"OK"
1,"01096000","MAM",0.416949,"OK"
1,"01096000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01096000","Annual",0.397946,"OK"
2,"01096000","SON",0.622415,"OK"
2,"01096000","DJF",0.423297,"OK"
2,"01096000","MAM",0.508877,"OK"
2,"01096000","JJA",-0.044194,"OK"
2,"01096000","Annual",0.599079,"OK"
3,"01096000","SON",0.63548,"OK"
3,"01096000","DJF",0.585599,"OK"
3,"01096000","MAM",0.477244,"OK"
3,"01096000","JJA",0.34839,"OK"
3,"01096000","Annual",0.709247,"OK"
1,"01096500","SON",0.526956,"OK"
1,"01096500","DJF",0.064387,"OK"
1,"01096500","MAM",0.471978,"OK"
1,"01096500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01096500","Annual",0.475764,"OK"
2,"01096500","SON",0.501913,"OK"
2,"01096500","DJF",0.553666,"OK"
2,"01096500","MAM",0.588142,"OK"
2,"01096500","JJA",0.116353,"OK"
2,"01096500","Annual",0.674034,"OK"
3,"01096500","SON",0.676536,"OK"
3,"01096500","DJF",0.632007,"OK"
3,"01096500","MAM",0.478719,"OK"
3,"01096500","JJA",0.46491,"OK"
3,"01096500","Annual",0.725302,"OK"
1,"010965852","SON",0.630391,"OK"
1,"010965852","DJF",NA,"all.modeled.values.are.the.same"
1,"010965852","MAM",0.478344,"OK"
1,"010965852","JJA",NA,"nyr.Nevents.over.zero<5"
1,"010965852","Annual",0.438369,"OK"
2,"010965852","SON",0.627851,"OK"
2,"010965852","DJF",0.364538,"OK"
2,"010965852","MAM",0.437907,"OK"
2,"010965852","JJA",NA,"nyr.Nevents.over.zero<5"
2,"010965852","Annual",0.266133,"OK"
3,"010965852","SON",0.801491,"OK"
3,"010965852","DJF",0.435764,"OK"
3,"010965852","MAM",0.214565,"OK"
3,"010965852","JJA",0.34179,"OK"
3,"010965852","Annual",0.528751,"OK"
1,"01097000","SON",0.526229,"OK"
1,"01097000","DJF",0.291586,"OK"
1,"01097000","MAM",0.381722,"OK"
1,"01097000","JJA",0.394019,"OK"
1,"01097000","Annual",0.565683,"OK"
2,"01097000","SON",0.460228,"OK"
2,"01097000","DJF",0.60927,"OK"
2,"01097000","MAM",0.637358,"OK"
2,"01097000","JJA",0.543201,"OK"
2,"01097000","Annual",0.664142,"OK"
3,"01097000","SON",0.619198,"OK"
3,"01097000","DJF",0.588804,"OK"
3,"01097000","MAM",0.483125,"OK"
3,"01097000","JJA",0.508376,"OK"
3,"01097000","Annual",0.717437,"OK"
1,"01097300","SON",NA,"nyr.Nevents.over.zero<5"
1,"01097300","DJF",0.477166,"OK"
1,"01097300","MAM",0.594555,"OK"
1,"01097300","JJA",NA,"all.modeled.values.are.the.same"
1,"01097300","Annual",0.650655,"OK"
2,"01097300","SON",0.60332,"OK"
2,"01097300","DJF",0.765397,"OK"
2,"01097300","MAM",0.659741,"OK"
2,"01097300","JJA",0.726115,"OK"
2,"01097300","Annual",0.809652,"OK"
3,"01097300","SON",0.488248,"OK"
3,"01097300","DJF",0.652838,"OK"
3,"01097300","MAM",0.431689,"OK"
3,"01097300","JJA",0.544755,"OK"
3,"01097300","Annual",0.763717,"OK"
1,"01098530","SON",NA,"nyr.Nevents.over.zero<5"
1,"01098530","DJF",0.242363,"OK"
1,"01098530","MAM",0.485185,"OK"
1,"01098530","JJA",0.571772,"OK"
1,"01098530","Annual",0.512757,"OK"
2,"01098530","SON",0.606796,"OK"
2,"01098530","DJF",0.39367,"OK"
2,"01098530","MAM",0.649024,"OK"
2,"01098530","JJA",0.674044,"OK"
2,"01098530","Annual",0.657521,"OK"
3,"01098530","SON",0.547985,"OK"
3,"01098530","DJF",0.49902,"OK"
3,"01098530","MAM",0.456062,"OK"
3,"01098530","JJA",0.702166,"OK"
3,"01098530","Annual",0.744964,"OK"
1,"01099500","SON",0.507578,"OK"
1,"01099500","DJF",0.339524,"OK"
1,"01099500","MAM",0.446546,"OK"
1,"01099500","JJA",0.362099,"OK"
1,"01099500","Annual",0.651884,"OK"
2,"01099500","SON",0.586832,"OK"
2,"01099500","DJF",0.69979,"OK"
2,"01099500","MAM",0.640325,"OK"
2,"01099500","JJA",0.398972,"OK"
2,"01099500","Annual",0.693349,"OK"
3,"01099500","SON",0.697235,"OK"
3,"01099500","DJF",0.613037,"OK"
3,"01099500","MAM",0.384474,"OK"
3,"01099500","JJA",0.470189,"OK"
3,"01099500","Annual",0.744566,"OK"
1,"01100000","SON",0.394019,"OK"
1,"01100000","DJF",0.219096,"OK"
1,"01100000","MAM",0.406364,"OK"
1,"01100000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01100000","Annual",0.578718,"OK"
2,"01100000","SON",0.376324,"OK"
2,"01100000","DJF",0.394407,"OK"
2,"01100000","MAM",0.518074,"OK"
2,"01100000","JJA",0.177878,"OK"
2,"01100000","Annual",0.626602,"OK"
3,"01100000","SON",0.601698,"OK"
3,"01100000","DJF",0.492099,"OK"
3,"01100000","MAM",0.419778,"OK"
3,"01100000","JJA",0.324678,"OK"
3,"01100000","Annual",0.741327,"OK"
1,"01100600","SON",NA,"nyr.Nevents.over.zero<5"
1,"01100600","DJF",0.472418,"OK"
1,"01100600","MAM",0.598038,"OK"
1,"01100600","JJA",0.431236,"OK"
1,"01100600","Annual",0.708907,"OK"
2,"01100600","SON",0.395305,"OK"
2,"01100600","DJF",0.656,"OK"
2,"01100600","MAM",0.671076,"OK"
2,"01100600","JJA",0.438352,"OK"
2,"01100600","Annual",0.753235,"OK"
3,"01100600","SON",0.592956,"OK"
3,"01100600","DJF",0.510628,"OK"
3,"01100600","MAM",0.698404,"OK"
3,"01100600","JJA",0.533815,"OK"
3,"01100600","Annual",0.784198,"OK"
1,"01101000","SON",NA,"nyr.Nevents.over.zero<5"
1,"01101000","DJF",0.242909,"OK"
1,"01101000","MAM",0.484477,"OK"
1,"01101000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01101000","Annual",0.546938,"OK"
2,"01101000","SON",0.575461,"OK"
2,"01101000","DJF",0.592458,"OK"
2,"01101000","MAM",0.50478,"OK"
2,"01101000","JJA",0.293803,"OK"
2,"01101000","Annual",0.627552,"OK"
3,"01101000","SON",0.68691,"OK"
3,"01101000","DJF",0.56525,"OK"
3,"01101000","MAM",0.374568,"OK"
3,"01101000","JJA",0.551419,"OK"
3,"01101000","Annual",0.719265,"OK"
1,"01101500","SON",0.619081,"OK"
1,"01101500","DJF",0.423061,"OK"
1,"01101500","MAM",0.559549,"OK"
1,"01101500","JJA",0.224982,"OK"
1,"01101500","Annual",0.575998,"OK"
2,"01101500","SON",0.540311,"OK"
2,"01101500","DJF",0.597196,"OK"
2,"01101500","MAM",0.486489,"OK"
2,"01101500","JJA",0.366401,"OK"
2,"01101500","Annual",0.634869,"OK"
3,"01101500","SON",0.51682,"OK"
3,"01101500","DJF",0.678098,"OK"
3,"01101500","MAM",0.35739,"OK"
3,"01101500","JJA",0.696286,"OK"
3,"01101500","Annual",0.754481,"OK"
1,"01102000","SON",0.434789,"OK"
1,"01102000","DJF",0.339541,"OK"
1,"01102000","MAM",0.523309,"OK"
1,"01102000","JJA",0.515629,"OK"
1,"01102000","Annual",0.61337,"OK"
2,"01102000","SON",0.461815,"OK"
2,"01102000","DJF",0.647469,"OK"
2,"01102000","MAM",0.483982,"OK"
2,"01102000","JJA",0.590304,"OK"
2,"01102000","Annual",0.634114,"OK"
3,"01102000","SON",0.579693,"OK"
3,"01102000","DJF",0.608577,"OK"
3,"01102000","MAM",0.416011,"OK"
3,"01102000","JJA",0.597046,"OK"
3,"01102000","Annual",0.718098,"OK"
1,"01102500","SON",0.391095,"OK"
1,"01102500","DJF",0.498868,"OK"
1,"01102500","MAM",0.272119,"OK"
1,"01102500","JJA",0.398825,"OK"
1,"01102500","Annual",0.529252,"OK"
2,"01102500","SON",0.350744,"OK"
2,"01102500","DJF",0.538557,"OK"
2,"01102500","MAM",0.66979,"OK"
2,"01102500","JJA",0.556353,"OK"
2,"01102500","Annual",0.658094,"OK"
3,"01102500","SON",0.550366,"OK"
3,"01102500","DJF",0.445401,"OK"
3,"01102500","MAM",0.561386,"OK"
3,"01102500","JJA",0.692613,"OK"
3,"01102500","Annual",0.697982,"OK"
1,"01103500","SON",0.434789,"OK"
1,"01103500","DJF",0.573032,"OK"
1,"01103500","MAM",0.516315,"OK"
1,"01103500","JJA",0.336175,"OK"
1,"01103500","Annual",0.619049,"OK"
2,"01103500","SON",0.447926,"OK"
2,"01103500","DJF",0.566571,"OK"
2,"01103500","MAM",0.525812,"OK"
2,"01103500","JJA",0.467148,"OK"
2,"01103500","Annual",0.564661,"OK"
3,"01103500","SON",0.731484,"OK"
3,"01103500","DJF",0.632074,"OK"
3,"01103500","MAM",0.490979,"OK"
3,"01103500","JJA",0.385939,"OK"
3,"01103500","Annual",0.643677,"OK"
1,"01104000","SON",0.501498,"OK"
1,"01104000","DJF",0.439431,"OK"
1,"01104000","MAM",0.360582,"OK"
1,"01104000","JJA",0.362099,"OK"
1,"01104000","Annual",0.664642,"OK"
2,"01104000","SON",0.577832,"OK"
2,"01104000","DJF",0.535226,"OK"
2,"01104000","MAM",0.5017,"OK"
2,"01104000","JJA",0.5338,"OK"
2,"01104000","Annual",0.602936,"OK"
3,"01104000","SON",0.651542,"OK"
3,"01104000","DJF",0.56234,"OK"
3,"01104000","MAM",0.50921,"OK"
3,"01104000","JJA",0.447976,"OK"
3,"01104000","Annual",0.633314,"OK"
1,"01104200","SON",NA,"nyr.Nevents.over.zero<5"
1,"01104200","DJF",0.391315,"OK"
1,"01104200","MAM",0.580411,"OK"
1,"01104200","JJA",0.5581,"OK"
1,"01104200","Annual",0.7005,"OK"
2,"01104200","SON",0.474712,"OK"
2,"01104200","DJF",0.54754,"OK"
2,"01104200","MAM",0.464732,"OK"
2,"01104200","JJA",0.517513,"OK"
2,"01104200","Annual",0.516619,"OK"
3,"01104200","SON",0.606988,"OK"
3,"01104200","DJF",0.58727,"OK"
3,"01104200","MAM",0.455897,"OK"
3,"01104200","JJA",0.507018,"OK"
3,"01104200","Annual",0.644564,"OK"
1,"01104500","SON",-0.034766,"OK"
1,"01104500","DJF",0.454568,"OK"
1,"01104500","MAM",0.605892,"OK"
1,"01104500","JJA",0.362099,"OK"
1,"01104500","Annual",0.504575,"OK"
2,"01104500","SON",0.313582,"OK"
2,"01104500","DJF",0.593425,"OK"
2,"01104500","MAM",0.59535,"OK"
2,"01104500","JJA",0.467148,"OK"
2,"01104500","Annual",0.571576,"OK"
3,"01104500","SON",0.690868,"OK"
3,"01104500","DJF",0.716054,"OK"
3,"01104500","MAM",0.477062,"OK"
3,"01104500","JJA",0.513274,"OK"
3,"01104500","Annual",0.666096,"OK"
1,"01105000","SON",-0.031494,"OK"
1,"01105000","DJF",0.438215,"OK"
1,"01105000","MAM",0.549363,"OK"
1,"01105000","JJA",0.471166,"OK"
1,"01105000","Annual",0.63056,"OK"
2,"01105000","SON",0.357046,"OK"
2,"01105000","DJF",0.460914,"OK"
2,"01105000","MAM",0.568293,"OK"
2,"01105000","JJA",0.536002,"OK"
2,"01105000","Annual",0.62908,"OK"
3,"01105000","SON",0.53619,"OK"
3,"01105000","DJF",0.604775,"OK"
3,"01105000","MAM",0.554162,"OK"
3,"01105000","JJA",0.586446,"OK"
3,"01105000","Annual",0.640355,"OK"
1,"01105500","SON",-0.03686,"OK"
1,"01105500","DJF",0.45943,"OK"
1,"01105500","MAM",0.50029,"OK"
1,"01105500","JJA",0.567915,"OK"
1,"01105500","Annual",0.673697,"OK"
2,"01105500","SON",0.306584,"OK"
2,"01105500","DJF",0.581017,"OK"
2,"01105500","MAM",0.683119,"OK"
2,"01105500","JJA",0.584794,"OK"
2,"01105500","Annual",0.751486,"OK"
3,"01105500","SON",0.625148,"OK"
3,"01105500","DJF",0.618272,"OK"
3,"01105500","MAM",0.622637,"OK"
3,"01105500","JJA",0.651207,"OK"
3,"01105500","Annual",0.707631,"OK"
1,"01105600","SON",0.42225,"OK"
1,"01105600","DJF",0.450247,"OK"
1,"01105600","MAM",0.670272,"OK"
1,"01105600","JJA",0.271118,"OK"
1,"01105600","Annual",0.456758,"OK"
2,"01105600","SON",0.391666,"OK"
2,"01105600","DJF",0.3192,"OK"
2,"01105600","MAM",0.706229,"OK"
2,"01105600","JJA",0.516839,"OK"
2,"01105600","Annual",0.555457,"OK"
3,"01105600","SON",0.48873,"OK"
3,"01105600","DJF",0.610177,"OK"
3,"01105600","MAM",0.586979,"OK"
3,"01105600","JJA",0.575427,"OK"
3,"01105600","Annual",0.655828,"OK"
1,"01105730","SON",NA,"nyr.Nevents.over.zero<5"
1,"01105730","DJF",0.478989,"OK"
1,"01105730","MAM",0.601711,"OK"
1,"01105730","JJA",0.288567,"OK"
1,"01105730","Annual",0.547093,"OK"
2,"01105730","SON",0.429437,"OK"
2,"01105730","DJF",0.489603,"OK"
2,"01105730","MAM",0.589624,"OK"
2,"01105730","JJA",0.705614,"OK"
2,"01105730","Annual",0.666174,"OK"
3,"01105730","SON",0.58215,"OK"
3,"01105730","DJF",0.676813,"OK"
3,"01105730","MAM",0.661704,"OK"
3,"01105730","JJA",0.566206,"OK"
3,"01105730","Annual",0.740152,"OK"
1,"01105870","SON",-0.04219,"OK"
1,"01105870","DJF",0.495695,"OK"
1,"01105870","MAM",0.557099,"OK"
1,"01105870","JJA",0.691476,"OK"
1,"01105870","Annual",0.685693,"OK"
2,"01105870","SON",0.614515,"OK"
2,"01105870","DJF",0.404292,"OK"
2,"01105870","MAM",0.668318,"OK"
2,"01105870","JJA",0.656389,"OK"
2,"01105870","Annual",0.789716,"OK"
3,"01105870","SON",0.668418,"OK"
3,"01105870","DJF",0.623697,"OK"
3,"01105870","MAM",0.673279,"OK"
3,"01105870","JJA",0.612334,"OK"
3,"01105870","Annual",0.760394,"OK"
1,"011058837","SON",0.361672,"OK"
1,"011058837","DJF",-0.072063,"OK"
1,"011058837","MAM",-0.059015,"OK"
1,"011058837","JJA",NA,"nyr.Nevents.over.zero<5"
1,"011058837","Annual",0.262541,"OK"
2,"011058837","SON",0.433436,"OK"
2,"011058837","DJF",NA,"all.modeled.values.are.the.same"
2,"011058837","MAM",0.405856,"OK"
2,"011058837","JJA",0.359092,"OK"
2,"011058837","Annual",0.546475,"OK"
3,"011058837","SON",0.587353,"OK"
3,"011058837","DJF",NA,"all.modeled.values.are.the.same"
3,"011058837","MAM",0.358271,"OK"
3,"011058837","JJA",0.666714,"OK"
3,"011058837","Annual",0.555095,"OK"
1,"01109000","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109000","DJF",0.410915,"OK"
1,"01109000","MAM",0.566063,"OK"
1,"01109000","JJA",0.568495,"OK"
1,"01109000","Annual",0.603073,"OK"
2,"01109000","SON",0.45977,"OK"
2,"01109000","DJF",0.488084,"OK"
2,"01109000","MAM",0.589675,"OK"
2,"01109000","JJA",0.492177,"OK"
2,"01109000","Annual",0.631251,"OK"
3,"01109000","SON",0.674784,"OK"
3,"01109000","DJF",0.60512,"OK"
3,"01109000","MAM",0.630737,"OK"
3,"01109000","JJA",0.617063,"OK"
3,"01109000","Annual",0.739406,"OK"
1,"01109060","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109060","DJF",0.271139,"OK"
1,"01109060","MAM",0.557487,"OK"
1,"01109060","JJA",0.455498,"OK"
1,"01109060","Annual",0.543695,"OK"
2,"01109060","SON",0.503869,"OK"
2,"01109060","DJF",0.67305,"OK"
2,"01109060","MAM",0.602141,"OK"
2,"01109060","JJA",0.41979,"OK"
2,"01109060","Annual",0.685784,"OK"
3,"01109060","SON",0.643942,"OK"
3,"01109060","DJF",0.676008,"OK"
3,"01109060","MAM",0.682974,"OK"
3,"01109060","JJA",0.592989,"OK"
3,"01109060","Annual",0.731571,"OK"
1,"01109070","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109070","DJF",0.462948,"OK"
1,"01109070","MAM",0.451197,"OK"
1,"01109070","JJA",0.236675,"OK"
1,"01109070","Annual",0.443479,"OK"
2,"01109070","SON",0.470966,"OK"
2,"01109070","DJF",0.640394,"OK"
2,"01109070","MAM",0.549344,"OK"
2,"01109070","JJA",0.21059,"OK"
2,"01109070","Annual",0.616886,"OK"
3,"01109070","SON",0.602707,"OK"
3,"01109070","DJF",0.643734,"OK"
3,"01109070","MAM",0.663649,"OK"
3,"01109070","JJA",0.68726,"OK"
3,"01109070","Annual",0.687612,"OK"
1,"01109403","SON",NA,"nyr.Nevents.over.zero<5"
1,"01109403","DJF",0.232354,"OK"
1,"01109403","MAM",0.476163,"OK"
1,"01109403","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01109403","Annual",0.588967,"OK"
2,"01109403","SON",0.476815,"OK"
2,"01109403","DJF",0.508303,"OK"
2,"01109403","MAM",0.539329,"OK"
2,"01109403","JJA",0.467499,"OK"
2,"01109403","Annual",0.520807,"OK"
3,"01109403","SON",0.415202,"OK"
3,"01109403","DJF",0.366885,"OK"
3,"01109403","MAM",0.175215,"OK"
3,"01109403","JJA",0.643893,"OK"
3,"01109403","Annual",0.558687,"OK"
1,"01110000","SON",0.645882,"OK"
1,"01110000","DJF",0.631824,"OK"
1,"01110000","MAM",0.509771,"OK"
1,"01110000","JJA",0.572583,"OK"
1,"01110000","Annual",0.55322,"OK"
2,"01110000","SON",0.629928,"OK"
2,"01110000","DJF",0.644072,"OK"
2,"01110000","MAM",0.69195,"OK"
2,"01110000","JJA",0.581925,"OK"
2,"01110000","Annual",0.683689,"OK"
3,"01110000","SON",0.552798,"OK"
3,"01110000","DJF",0.536396,"OK"
3,"01110000","MAM",0.6205,"OK"
3,"01110000","JJA",0.644075,"OK"
3,"01110000","Annual",0.721998,"OK"
1,"01111300","SON",0.555464,"OK"
1,"01111300","DJF",0.382454,"OK"
1,"01111300","MAM",0.476362,"OK"
1,"01111300","JJA",0.383189,"OK"
1,"01111300","Annual",0.531793,"OK"
2,"01111300","SON",0.528316,"OK"
2,"01111300","DJF",0.594213,"OK"
2,"01111300","MAM",0.549119,"OK"
2,"01111300","JJA",0.351649,"OK"
2,"01111300","Annual",0.677269,"OK"
3,"01111300","SON",0.475776,"OK"
3,"01111300","DJF",0.666475,"OK"
3,"01111300","MAM",0.584593,"OK"
3,"01111300","JJA",0.623565,"OK"
3,"01111300","Annual",0.690395,"OK"
1,"01111500","SON",0.28853,"OK"
1,"01111500","DJF",0.420743,"OK"
1,"01111500","MAM",0.465576,"OK"
1,"01111500","JJA",0.468274,"OK"
1,"01111500","Annual",0.703105,"OK"
2,"01111500","SON",0.677506,"OK"
2,"01111500","DJF",0.596023,"OK"
2,"01111500","MAM",0.612444,"OK"
2,"01111500","JJA",0.395174,"OK"
2,"01111500","Annual",0.690115,"OK"
3,"01111500","SON",0.680319,"OK"
3,"01111500","DJF",0.733704,"OK"
3,"01111500","MAM",0.563575,"OK"
3,"01111500","JJA",0.499427,"OK"
3,"01111500","Annual",0.725159,"OK"
1,"01112500","SON",0.338932,"OK"
1,"01112500","DJF",0.456668,"OK"
1,"01112500","MAM",0.346836,"OK"
1,"01112500","JJA",0.511313,"OK"
1,"01112500","Annual",0.639439,"OK"
2,"01112500","SON",0.665214,"OK"
2,"01112500","DJF",0.628165,"OK"
2,"01112500","MAM",0.630652,"OK"
2,"01112500","JJA",0.417759,"OK"
2,"01112500","Annual",0.69724,"OK"
3,"01112500","SON",0.710468,"OK"
3,"01112500","DJF",0.689471,"OK"
3,"01112500","MAM",0.602982,"OK"
3,"01112500","JJA",0.640465,"OK"
3,"01112500","Annual",0.742959,"OK"
1,"01114000","SON",NA,"nyr.Nevents.over.zero<5"
1,"01114000","DJF",0.254509,"OK"
1,"01114000","MAM",0.558035,"OK"
1,"01114000","JJA",0.516056,"OK"
1,"01114000","Annual",0.577173,"OK"
2,"01114000","SON",0.423603,"OK"
2,"01114000","DJF",0.566657,"OK"
2,"01114000","MAM",0.385349,"OK"
2,"01114000","JJA",0.636621,"OK"
2,"01114000","Annual",0.682515,"OK"
3,"01114000","SON",0.613879,"OK"
3,"01114000","DJF",0.465538,"OK"
3,"01114000","MAM",0.654925,"OK"
3,"01114000","JJA",0.564618,"OK"
3,"01114000","Annual",0.665821,"OK"
1,"01114500","SON",NA,"nyr.Nevents.over.zero<5"
1,"01114500","DJF",0.35572,"OK"
1,"01114500","MAM",0.590915,"OK"
1,"01114500","JJA",0.24574,"OK"
1,"01114500","Annual",0.657814,"OK"
2,"01114500","SON",0.72129,"OK"
2,"01114500","DJF",0.550606,"OK"
2,"01114500","MAM",0.47591,"OK"
2,"01114500","JJA",0.35626,"OK"
2,"01114500","Annual",0.703082,"OK"
3,"01114500","SON",0.709092,"OK"
3,"01114500","DJF",0.613269,"OK"
3,"01114500","MAM",0.559475,"OK"
3,"01114500","JJA",0.695307,"OK"
3,"01114500","Annual",0.755621,"OK"
1,"01116000","SON",0.569164,"OK"
1,"01116000","DJF",0.338755,"OK"
1,"01116000","MAM",0.502462,"OK"
1,"01116000","JJA",0.459575,"OK"
1,"01116000","Annual",0.596665,"OK"
2,"01116000","SON",0.47157,"OK"
2,"01116000","DJF",0.499239,"OK"
2,"01116000","MAM",0.644658,"OK"
2,"01116000","JJA",0.311652,"OK"
2,"01116000","Annual",0.641278,"OK"
3,"01116000","SON",0.556555,"OK"
3,"01116000","DJF",0.476727,"OK"
3,"01116000","MAM",0.630938,"OK"
3,"01116000","JJA",0.433247,"OK"
3,"01116000","Annual",0.654383,"OK"
1,"01116500","SON",0.534859,"OK"
1,"01116500","DJF",0.347171,"OK"
1,"01116500","MAM",0.51697,"OK"
1,"01116500","JJA",0.404367,"OK"
1,"01116500","Annual",0.621619,"OK"
2,"01116500","SON",0.643208,"OK"
2,"01116500","DJF",0.584988,"OK"
2,"01116500","MAM",0.601929,"OK"
2,"01116500","JJA",0.146557,"OK"
2,"01116500","Annual",0.68195,"OK"
3,"01116500","SON",0.629879,"OK"
3,"01116500","DJF",0.694126,"OK"
3,"01116500","MAM",0.536547,"OK"
3,"01116500","JJA",0.573114,"OK"
3,"01116500","Annual",0.741514,"OK"
1,"01117000","SON",0.202975,"OK"
1,"01117000","DJF",0.502254,"OK"
1,"01117000","MAM",0.424841,"OK"
1,"01117000","JJA",0.394019,"OK"
1,"01117000","Annual",0.482199,"OK"
2,"01117000","SON",0.521885,"OK"
2,"01117000","DJF",0.636842,"OK"
2,"01117000","MAM",0.613587,"OK"
2,"01117000","JJA",0.585744,"OK"
2,"01117000","Annual",0.635846,"OK"
3,"01117000","SON",0.615783,"OK"
3,"01117000","DJF",0.508038,"OK"
3,"01117000","MAM",0.602085,"OK"
3,"01117000","JJA",0.584957,"OK"
3,"01117000","Annual",0.68004,"OK"
1,"01117350","SON",0.407175,"OK"
1,"01117350","DJF",0.287993,"OK"
1,"01117350","MAM",0.574098,"OK"
1,"01117350","JJA",0.262841,"OK"
1,"01117350","Annual",0.497771,"OK"
2,"01117350","SON",0.402946,"OK"
2,"01117350","DJF",0.410513,"OK"
2,"01117350","MAM",0.743625,"OK"
2,"01117350","JJA",0.426617,"OK"
2,"01117350","Annual",0.563195,"OK"
3,"01117350","SON",0.737672,"OK"
3,"01117350","DJF",0.530658,"OK"
3,"01117350","MAM",0.561813,"OK"
3,"01117350","JJA",0.48852,"OK"
3,"01117350","Annual",0.584375,"OK"
1,"01117420","SON",NA,"nyr.Nevents.over.zero<5"
1,"01117420","DJF",0.276965,"OK"
1,"01117420","MAM",0.555904,"OK"
1,"01117420","JJA",0.504523,"OK"
1,"01117420","Annual",0.586892,"OK"
2,"01117420","SON",0.485397,"OK"
2,"01117420","DJF",0.619498,"OK"
2,"01117420","MAM",0.723312,"OK"
2,"01117420","JJA",0.691411,"OK"
2,"01117420","Annual",0.687569,"OK"
3,"01117420","SON",0.504544,"OK"
3,"01117420","DJF",0.705078,"OK"
3,"01117420","MAM",0.579885,"OK"
3,"01117420","JJA",0.857845,"OK"
3,"01117420","Annual",0.63968,"OK"
1,"01117468","SON",NA,"all.modeled.values.are.the.same"
1,"01117468","DJF",0.489,"OK"
1,"01117468","MAM",0.546254,"OK"
1,"01117468","JJA",-0.050872,"OK"
1,"01117468","Annual",0.509579,"OK"
2,"01117468","SON",0.373625,"OK"
2,"01117468","DJF",0.649371,"OK"
2,"01117468","MAM",0.665993,"OK"
2,"01117468","JJA",0.560406,"OK"
2,"01117468","Annual",0.522673,"OK"
3,"01117468","SON",0.402515,"OK"
3,"01117468","DJF",0.578621,"OK"
