"NPOT.per.yr","Site.name","SON","DJF","MAM","JJA"
1,"01654000","OK","OK","OK","OK"
1,"01656000","OK","OK","OK","OK"
1,"01658500","OK","OK","OK","OK"
1,"01660400","OK","OK","OK","OK"
1,"01660920","OK","OK","OK","OK"
1,"01661050","OK","OK","OK","OK"
1,"01661500","OK","OK","OK","OK"
1,"01662800","OK","OK","OK","OK"
1,"01663500","OK","OK","OK","OK"
1,"01664000","OK","OK","OK","OK"
1,"01665500","OK","OK","OK","OK"
1,"01666500","OK","OK","OK","OK"
1,"01667500","OK","OK","OK","OK"
1,"01668000","OK","OK","OK","OK"
1,"01669000","OK","OK","OK","OK"
1,"01669520","OK","OK","OK","OK"
1,"01671020","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"01671100","OK","OK","OK","OK"
1,"01672500","OK","OK","OK","OK"
1,"01673000","OK","OK","OK","OK"
1,"01673550","OK","OK","OK","OK"
1,"01673800","OK","OK","OK","OK"
1,"01674000","OK","OK","OK","OK"
1,"01674500","OK","OK","OK","OK"
1,"02011400","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02011460","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02011470","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02011490","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02011500","OK","OK","OK","OK"
1,"02011800","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02013000","OK","OK","OK","OK"
1,"02013100","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02014000","OK","OK","OK","OK"
1,"02015700","OK","OK","OK","OK"
1,"02016000","OK","OK","OK","OK"
1,"02016500","OK","OK","OK","OK"
1,"02017500","OK","OK","OK","OK"
1,"02018000","OK","OK","OK","OK"
1,"02018500","OK","OK","OK","OK"
1,"02019500","OK","OK","OK","OK"
1,"02020500","OK","OK","OK","OK"
1,"02021500","OK","OK","OK","OK"
1,"02022500","OK","OK","OK","OK"
1,"02024000","OK","OK","OK","OK"
1,"02025500","OK","OK","OK","OK"
1,"02026000","OK","OK","OK","OK"
1,"02027000","OK","OK","OK","OK"
1,"02027500","OK","OK","OK","OK"
1,"02028500","OK","OK","OK","OK"
1,"02029000","OK","OK","OK","OK"
1,"02030000","OK","OK","OK","OK"
1,"02030500","OK","OK","OK","OK"
1,"02031000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02032250","OK","OK","OK","OK"
1,"02034000","OK","OK","OK","OK"
1,"02035000","OK","OK","OK","OK"
1,"02036500","OK","OK","OK","OK"
1,"02037000","OK","OK","OK","OK"
1,"02037500","OK","OK","OK","OK"
1,"02038850","OK","OK","OK","OK"
1,"02039000","OK","OK","OK","OK"
1,"02039500","OK","OK","OK","OK"
1,"02040000","OK","OK","OK","OK"
1,"02041000","OK","OK","OK","OK"
1,"02041650","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02042500","OK","OK","OK","OK"
1,"02044500","OK","OK","OK","OK"
1,"02045500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02046000","OK","OK","OK","OK"
1,"02047000","OK","OK","OK","OK"
1,"02047500","OK","OK","OK","OK"
1,"02049500","OK","OK","OK","OK"
1,"02051000","OK","OK","OK","OK"
1,"02051500","OK","OK","OK","OK"
1,"02052000","OK","OK","OK","OK"
1,"02053200","OK","OK","OK","OK"
1,"02053500","OK","OK","OK","OK"
1,"02053800","OK","OK","OK","OK"
1,"02054500","OK","OK","OK","OK"
1,"02054530","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02055000","OK","OK","OK","OK"
1,"02055100","OK","OK","OK","OK"
1,"02056000","OK","OK","OK","OK"
1,"02056650","OK","OK","OK","OK"
1,"02056900","OK","OK","OK","OK"
1,"02058400","OK","OK","OK","OK"
1,"02059500","OK","OK","OK","OK"
1,"02060500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02061500","OK","OK","OK","OK"
1,"02062500","OK","OK","OK","OK"
1,"02064000","OK","OK","OK","OK"
1,"02065500","OK","OK","OK","OK"
1,"02066000","OK","OK","OK","OK"
1,"02068500","OK","OK","OK","OK"
1,"02069700","OK","OK","OK","OK"
1,"02070000","OK","OK","OK","OK"
1,"02071000","OK","OK","OK","OK"
1,"02072000","OK","OK","OK","OK"
1,"02072500","OK","OK","OK","OK"
1,"02073000","OK","OK","OK","OK"
1,"02074000","OK","OK","OK","OK"
1,"02074500","OK","OK","OK","OK"
1,"02075500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02077000","OK","OK","OK","OK"
1,"02077200","OK","OK","OK","OK"
1,"02077303","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02077500","OK","OK","OK","OK"
1,"02077670","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02079640","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02080500","OK","OK","OK","OK"
1,"0208111310","OK","OK","OK","OK"
1,"02081500","OK","OK","OK","OK"
1,"02081747","OK","OK","OK","OK"
1,"02082585","OK","OK","OK","OK"
1,"02082770","OK","OK","OK","OK"
1,"02082950","OK","OK","OK","OK"
1,"02083000","OK","OK","OK","OK"
1,"02083500","OK","OK","OK","OK"
1,"02084160","OK","OK","OK","OK"
1,"02085000","OK","OK","OK","OK"
1,"02085070","OK","OK","OK","OK"
1,"0208521324","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02085500","OK","OK","OK","OK"
1,"02086500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02087183","OK","OK","OK","OK"
1,"02087324","OK","OK","OK","OK"
1,"0208732885","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02087500","OK","OK","OK","OK"
1,"0208758850","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02088000","OK","OK","OK","OK"
1,"02088500","OK","OK","OK","OK"
1,"02089000","OK","OK","OK","OK"
1,"02089500","OK","OK","OK","OK"
1,"02090380","OK","OK","OK","OK"
1,"02091000","OK","OK","OK","OK"
1,"02091500","OK","OK","OK","OK"
1,"02092500","OK","OK","OK","OK"
1,"02093000","OK","OK","OK","OK"
1,"02093800","OK","OK","OK","OK"
1,"02094500","OK","OK","OK","OK"
1,"02095500","OK","OK","OK","OK"
1,"02096500","OK","OK","OK","OK"
1,"02096846","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02096960","OK","OK","OK","OK"
1,"02097314","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"0209741955","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02097464","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02097517","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02099000","OK","OK","OK","OK"
1,"02100500","OK","OK","OK","OK"
1,"0210166029","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02102000","OK","OK","OK","OK"
1,"02102192","OK","OK","OK","OK"
1,"02102500","OK","OK","OK","OK"
1,"02102908","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02104220","OK","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"02105500","OK","OK","OK","OK"
1,"02105769","OK","OK","OK","OK"
1,"02106500","OK","OK","OK","OK"
1,"02108000","OK","OK","OK","OK"
1,"02109500","OK","OK","OK","OK"
1,"02110500","OK","OK","OK","OK"
1,"02111000","OK","OK","OK","OK"
1,"02111180","OK","OK","OK","OK"
1,"02111500","OK","OK","OK","OK"
1,"02112000","OK","OK","OK","OK"
1,"02112120","OK","OK","OK","OK"
1,"02112250","OK","OK","OK","OK"
1,"02112360","OK","OK","OK","OK"
1,"02113850","OK","OK","OK","OK"
1,"02114450","OK","OK","OK","OK"
1,"02115360","OK","OK","OK","OK"
1,"02116500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02118000","OK","OK","OK","OK"
1,"02118500","OK","OK","OK","OK"
1,"02120780","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02121500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02126000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02128000","OK","OK","OK","OK"
1,"02129000","OK","OK","OK","OK"
1,"02130561","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02130900","OK","OK","OK","OK"
1,"02130910","OK","OK","OK","OK"
1,"02131000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02132000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02132320","OK","OK","OK","OK"
1,"02133500","OK","OK","OK","OK"
1,"02133624","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"02134480","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02134500","OK","OK","OK","OK"
1,"02135000","OK","OK","OK","OK"
1,"02136000","OK","OK","OK","OK"
1,"02137727","OK","OK","OK","OK"
1,"02138500","OK","OK","OK","OK"
1,"02140991","OK","OK","OK","OK"
1,"02142000","OK","OK","OK","OK"
1,"02142900","OK","OK","OK","OK"
1,"02143000","OK","OK","OK","OK"
1,"02143040","OK","OK","OK","OK"
1,"02143500","OK","OK","OK","OK"
1,"02144000","OK","OK","OK","OK"
1,"02146000","OK","OK","OK","OK"
1,"02146211","OK","OK","OK","OK"
1,"02146300","OK","OK","OK","OK"
1,"02146470","OK","OK","OK","OK"
1,"02146507","OK","OK","OK","OK"
1,"02146600","OK","OK","OK","OK"
1,"02146700","OK","OK","OK","OK"
1,"02146750","OK","OK","OK","OK"
1,"02147500","OK","OK","OK","OK"
1,"02148000","OK","OK","OK","OK"
1,"02149000","OK","OK","OK","OK"
1,"02151500","OK","OK","OK","OK"
1,"02152100","OK","OK","OK","OK"
1,"02154500","OK","OK","OK","OK"
1,"02154790","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02155500","OK","OK","OK","OK"
1,"02156500","OK","OK","OK","OK"
1,"02160105","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02160700","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02161000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02162093","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"02162350","OK","OK","OK","OK"
1,"02162500","OK","OK","OK","OK"
1,"02163500","OK","OK","OK","OK"
1,"02164000","OK","OK","OK","OK"
1,"02165200","OK","OK","OK","OK"
1,"02167000","OK","OK","OK","OK"
1,"02167450","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02167582","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02168504","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02169000","OK","OK","OK","OK"
1,"02169500","OK","OK","OK","OK"
1,"02169570","OK","OK","OK","OK"
1,"02171500","OK","OK","OK","OK"
1,"02171645","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02172002","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5","OK"
1,"02173000","OK","OK","OK","OK"
1,"02173030","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5"
1,"02173051","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5"
1,"02173500","OK","OK","OK","OK"
1,"02175000","OK","OK","OK","OK"
1,"02175500","OK","OK","OK","OK"
1,"02176500","OK","OK","OK","OK"
1,"02177000","OK","OK","OK","OK"
1,"02178400","OK","OK","OK","OK"
1,"02186000","OK","OK","OK","OK"
1,"02192000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02192500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02193340","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02193500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02197000","OK","OK","OK","OK"
1,"02197500","OK","OK","OK","OK"
1,"02198000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02198100","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02198500","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02198690","OK","OK","OK","OK"
1,"02201000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02202500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02202600","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02203000","OK","OK","OK","OK"
1,"02204070","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02208450","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02210500","OK","OK","OK","OK"
1,"02212600","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02213000","OK","OK","OK","OK"
1,"02213500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02215100","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02215500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02216180","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02217475","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02217500","OK","OK","OK","OK"
1,"02218300","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02219000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02220900","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02221525","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02223000","OK","OK","OK","OK"
1,"02223500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02225000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02225500","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02226000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02226500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02227500","OK","OK","OK","OK"
1,"02228000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02228500","OK","OK","OK","OK"
1,"02231000","OK","OK","OK","OK"
1,"02231342","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02231600","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02232000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02232200","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02232400","OK","OK","OK","OK"
1,"02232500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02233200","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02233500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02234000","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02234324","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02234384","OK","OK","OK","OK"
1,"02234400","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02234990","OK","OK","OK","OK"
1,"02235000","OK","OK","OK","OK"
1,"02235200","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02236000","OK","OK","OK","OK"
1,"02236500","OK","OK","OK","OK"
1,"02236900","OK","OK","OK","OK"
1,"02237293","OK","OK","OK","OK"
1,"02237700","OK","OK","OK","OK"
1,"02238000","OK","OK","OK","OK"
1,"02240000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02240500","OK","OK","OK","OK"
1,"02243000","OK","OK","OK","OK"
1,"02243960","OK","OK","OK","OK"
1,"02245500","OK","OK","OK","OK"
1,"02246000","OK","OK","OK","OK"
1,"02247510","OK","OK","OK","OK"
1,"02248000","OK","OK","OK","OK"
1,"02249007","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02250030","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02251500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02256500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02262900","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02263800","OK","OK","OK","OK"
1,"02263869","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02264000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02264051","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02264060","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02264100","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02264495","OK","OK","OK","OK"
1,"02266025","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02266200","OK","OK","OK","OK"
1,"02266205","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5"
1,"02266291","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02266300","OK","OK","OK","OK"
1,"02266480","OK","OK","OK","OK"
1,"02266500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02269520","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02270000","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02270500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02271500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02276877","OK","OK","OK","OK"
1,"02277600","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02291500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02291580","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02291597","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02292900","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02293987","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02294491","OK","OK","OK","OK"
1,"02294650","OK","OK","OK","OK"
1,"02294898","OK","OK","OK","OK"
1,"02295013","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02295420","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"02295637","OK","OK","OK","OK"
1,"02296500","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"02296750","OK","OK","OK","OK"
1,"02297100","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02297155","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02297310","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02298123","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02298202","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02298608","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02298760","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02298830","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02299410","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02299861","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02299950","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02300042","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02300100","OK","OK","OK","OK"
1,"02300500","OK","OK","OK","OK"
1,"02300700","OK","OK","OK","OK"
1,"02301000","OK","OK","OK","OK"
1,"02301300","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"02301500","OK","OK","OK","OK"
1,"02301750","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02301900","OK","OK","OK","OK"
1,"02301990","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02302500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02303000","OK","OK","OK","OK"
1,"02303330","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02303400","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"02303420","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02303800","OK","OK","OK","OK"
1,"02304500","OK","OK","OK","OK"
1,"02306500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02306647","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02306774","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02307000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02307359","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02310000","OK","OK","OK","OK"
1,"02310280","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"02310300","OK","OK","OK","OK"
1,"02310947","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02311500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02312000","OK","OK","OK","OK"
1,"02312180","OK","OK","OK","OK"
1,"02312200","OK","OK","OK","OK"
1,"02312500","OK","OK","OK","OK"
1,"02312600","OK","OK","OK","OK"
1,"02312640","OK","OK","OK","OK"
1,"02312667","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02312700","OK","OK","OK","OK"
1,"02312720","OK","OK","OK","OK"
1,"02313000","OK","OK","OK","OK"
1,"02313230","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"02313250","OK","OK","OK","OK"
1,"02314500","OK","OK","OK","OK"
1,"02315500","OK","OK","OK","OK"
1,"02317500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"023177483","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02318500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02318700","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02319000","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02319500","OK","OK","OK","OK"
1,"02320500","OK","OK","OK","OK"
1,"02321000","OK","OK","OK","OK"
1,"02321500","OK","OK","OK","OK"
1,"02322500","OK","OK","OK","OK"
1,"02323500","OK","OK","OK","OK"
1,"02324000","OK","OK","OK","OK"
1,"02324400","OK","OK","OK","OK"
1,"02325000","OK","OK","OK","OK"
1,"02326000","OK","OK","OK","OK"
1,"02326900","OK","OK","OK","OK"
1,"02327100","OK","OK","OK","OK"
1,"02329000","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02329342","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02329600","OK","OK","OK","OK"
1,"02330000","OK","OK","OK","OK"
1,"02330100","OK","OK","OK","OK"
1,"02330450","OK","OK","OK","OK"
1,"02331600","OK","OK","OK","OK"
1,"02333500","OK","OK","OK","OK"
1,"02334430","OK","OK","OK","OK"
1,"02334885","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02335000","OK","OK","OK","OK"
1,"02335450","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02335700","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02335870","OK","OK","OK","OK"
1,"02336000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02336300","OK","OK","OK","OK"
1,"02336490","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02337000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02337170","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02337500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02338000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02338660","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"02339500","OK","OK","OK","OK"
1,"02341460","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02341505","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02341800","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02342500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02343801","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02344350","OK","OK","OK","OK"
1,"02344500","OK","OK","OK","OK"
1,"02344700","OK","OK","OK","OK"
1,"02347500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02349605","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02349900","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02350512","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02350900","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02351890","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02352500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02353000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02353400","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02353500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02357000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02358000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02358700","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02359000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"02359170","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"02359500","OK","OK","OK","OK"
1,"02361000","OK","OK","OK","nyr.Nevents.over.zero<5"
